[Gloo] Rank 0 is connected to 0 peer ranks. Expected number of connected peer ranks is : 0
TokenMonster vocab loaded successfully, bpb metrics enabled
Downloading (incomplete total...): 0.00B [00:00, ?B/s]                                                                                                                 Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.          | 0/4 [00:00<?, ?it/s]
Fetching 4 files: 100%|███████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 4/4 [00:02<00:00,  1.74it/s]
Download complete: : 812MB [00:02, 834MB/s]              logs/d4d32bf6-4846-41b2-8730-d6f4dc1a401f.txt                                    | 1/4 [00:02<00:06,  2.30s/it]
Download complete: : 812MB [00:06, 118MB/s]
Compiling model and warming up kernels (~7 minutes on first execution)
Sampling steps [0, 1, 495, 496, 497, 498, 991, 992, 993, 994, 1488, 1489, 1490, 1491] for warmup
Resetting Model
step:0/1530 val_loss[approx]:10.1720npt val_loss[exact]:3.2174bpb val_acc:0.03% train_time:0ms step_avg:0.05ms
step:393/1530 train_time:125073ms step_avg:318.25ms
step:394/1530 train_time:125389ms step_avg:318.25ms
step:395/1530 train_time:125707ms step_avg:318.24ms
step:396/1530 train_time:126021ms step_avg:318.23ms
step:397/1530 train_time:126336ms step_avg:318.23ms
step:398/1530 train_time:126651ms step_avg:318.22ms
step:399/1530 train_time:126969ms step_avg:318.22ms
step:400/1530 train_time:127285ms step_avg:318.21ms
step:401/1530 train_time:127600ms step_avg:318.20ms
step:402/1530 train_time:127915ms step_avg:318.20ms
step:403/1530 train_time:128232ms step_avg:318.19ms
step:404/1530 train_time:128548ms step_avg:318.19ms
step:405/1530 train_time:128864ms step_avg:318.18ms
step:406/1530 train_time:129179ms step_avg:318.17ms
step:407/1530 train_time:129493ms step_avg:318.17ms
step:408/1530 train_time:129809ms step_avg:318.16ms
step:409/1530 train_time:130127ms step_avg:318.16ms
step:410/1530 train_time:130443ms step_avg:318.15ms
step:411/1530 train_time:130758ms step_avg:318.15ms
step:412/1530 train_time:131072ms step_avg:318.14ms
step:413/1530 train_time:131389ms step_avg:318.13ms
step:414/1530 train_time:131704ms step_avg:318.13ms
step:415/1530 train_time:132020ms step_avg:318.12ms
step:416/1530 train_time:132335ms step_avg:318.11ms
step:417/1530 train_time:132652ms step_avg:318.11ms
step:418/1530 train_time:132968ms step_avg:318.11ms
step:419/1530 train_time:133285ms step_avg:318.10ms
step:420/1530 train_time:133598ms step_avg:318.09ms
step:421/1530 train_time:133914ms step_avg:318.09ms
step:422/1530 train_time:134230ms step_avg:318.08ms
step:423/1530 train_time:134547ms step_avg:318.08ms
step:424/1530 train_time:134863ms step_avg:318.07ms
step:425/1530 train_time:135177ms step_avg:318.06ms
step:426/1530 train_time:135492ms step_avg:318.06ms
step:427/1530 train_time:135810ms step_avg:318.06ms
step:428/1530 train_time:136126ms step_avg:318.05ms
step:429/1530 train_time:136441ms step_avg:318.04ms
step:430/1530 train_time:136755ms step_avg:318.04ms
step:431/1530 train_time:137072ms step_avg:318.03ms
step:432/1530 train_time:137388ms step_avg:318.03ms
step:433/1530 train_time:137705ms step_avg:318.03ms
step:434/1530 train_time:138019ms step_avg:318.02ms
step:435/1530 train_time:138334ms step_avg:318.01ms
step:436/1530 train_time:138650ms step_avg:318.00ms
step:437/1530 train_time:138967ms step_avg:318.00ms
step:438/1530 train_time:139282ms step_avg:318.00ms
step:439/1530 train_time:139597ms step_avg:317.99ms
